cosmology,h,omega_m,omega_b,log10_mass_hinv,redshift,x,ne_native_m3,ne_paper_m3,n200_paper_m3,native_factor
HalfDome,0.68,0.31,0.049,13.3,1.0,0.15107923931829703,692.0368346100206,1150.2666504600095,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.15415208658007476,682.4425556852551,1134.3195526605286,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.1572874334303917,672.8774414386606,1118.4209308308136,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.16048655106766255,663.3421089147201,1102.5718105892356,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.16375073654559866,653.8372027160535,1086.773263359827,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.16708131329908701,644.3633951201739,1071.02640656635,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.1704796316807652,634.9213861675939,1055.3324037787415,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.17394706950850958,625.5119037196761,1039.6924648092674,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.17748503262405957,616.135703484597,1024.1078457556814,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.18109495546300336,606.7935690097379,1008.5798489885747,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.18477830163635708,597.486311638842,993.1098230801666,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.18853656452397316,588.2147704322308,977.6991626716922,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.19237126788001727,578.9798120483888,962.3493082765779,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.19628396645076146,569.7823305851715,947.0617460165072,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.20027624660494178,560.6232473789777,931.8380072876142,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.20434972697693737,551.5035107601136,916.679668353864,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.20850605912303166,542.4240957627064,901.5883498648865,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.21274692819102062,533.3860037874448,886.5657162953996,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.2170740536034414,524.3902622154943,871.6134753034844,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.22148918975469645,515.4379239719732,856.7333770050129,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.2259941267223573,506.53006703735053,841.9272131615243,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.2305906909929357,497.66779390524863,827.1968162790095,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.2352807462024158,488.852230985118,812.5440586150734,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.2400661938918493,480.08452794835716,797.9708510920863,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.24494897427831788,471.3658570164772,783.4791421140117,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.24993106704157703,462.6974121900263,769.0709162847635,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.2550144921266998,454.08040841703877,754.7481930260496,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.260201310563045,445.5160806999012,740.5130250928498,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.2654936252998839,437.0056831395958,726.3674969848092,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.27089358205902137,428.55048791643907,712.3137232520761,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.2764033702047604,420.1517842065104,698.3538466942483,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.28202522363155996,411.81087703314665,684.4900364513883,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.2877614216697475,403.5290860529881,670.7244859862527,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.29361429000965356,395.30774427623857,657.0594109571791,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.2995862016445415,387.1481967209692,643.4970469813396,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.3056795778327173,379.0517990014534,630.0396472883484,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.31189688907920626,371.01991585074495,616.6894802645687,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.3182406561373976,363.05391957787344,603.448826888746,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.32471345103106186,355.1551884602724,590.319978059988,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.33131789809715423,347.32510507225265,577.3052318194422,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.33805667504982906,339.56505455058834,564.4068904674455,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.34493251406609515,331.87642279849774,551.6272575782777,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.3519482028935523,324.26059462957363,538.9686349151012,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.35910658598065903,316.71895185346807,526.4333192480887,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.3664105656299884,309.2528713053954,514.0235990791678,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.37386310317494137,301.8637228218109,501.7417512773031,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.3814672201803922,294.5528671648848,489.59003762866774,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.3892259996677556,287.32165389869016,477.5707013065556,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.39714258736497016,280.1714192203133,465.68596326636987,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.4052201929819053,273.1034837493829,453.9380185714953,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.41346209151171004,266.1191502798254,442.32903265638737,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.4218716245586293,259.21970149794225,430.86113753368124,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.43045220169282794,252.4063976712066,419.53642795263414,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.4392073018327702,245.6804743124797,408.35695751670954,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.44814047465571655,239.04313982462963,397.32473476858905,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.4572553420369081,232.49557313084009,386.4417192513978,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.4665555995180244,226.03892129616085,375.709817555373,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.47604501780550706,219.67429714614312,365.1308793596866,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.48572744429935966,213.40277688864975,354.70669347954595,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.49560680465304147,207.2253977451932,344.43898392912945,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.5056871043650883,201.14315559838928,334.3294060113105,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.5159724304031073,195.15700266232065,324.37954244545966,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.5264669528607998,189.26784518282935,314.59089954499416,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.5371749266486904,183.47654117490836,304.9649034565911,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.5481006932192412,177.78389820455092,295.50289647329555,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.5592486823270552,172.19067122252034,286.2061334339287,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.5706234138248816,166.69756045762415,277.0757782214007,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.5822294994961488,161.30520937715104,268.1129003726579,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.5940716449247715,156.01420272216808,259.3184718130589,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.6061546514029871,150.8250646253883,250.69336372799452,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.6184834178779974,145.73825681930316,242.2383435845411,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.6310629429382032,140.75417694220113,233.95407231581603,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.6438983268398363,135.87315694961157,225.84110168056324,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.6569947735748142,131.0954616385591,217.89987181024904,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.6703575929806511,126.42128729185328,210.1307089556717,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.6839922028932854,121.85076044940257,202.5338234447062,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.6979041313436917,117.3839368132955,195.10930786238768,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.712099018799172,113.02080029307379,187.85713546401624,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.7265826204502337,108.76126219728995,180.77715883140658,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.7413608085439792,104.60516057703914,173.86910878174223,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.7564395747649565,100.55225972673287,167.13259353778784,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.7718250326644344,96.6022498469049,160.56709816742358,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.787523420139087,92.75474687332847,154.17198429961243,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.8035411019600939,89.00929247616811,147.94649012299078,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.8198845723536787,85.36535423230494,141.88973067229819,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.8365604576341369,81.82232597334352,136.0006984068158,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.853575518890414,78.37952831115945,130.27826408390342,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.8709366547273301,75.03620934214867,124.72117792956507,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.888650904062557,71.79154553063901,119.32807110680874,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.9067254489804847,68.64464277117692,114.0974574813221,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.9251676176441339,65.59453762865306,109.02773568274351,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.9439848872662937,62.64019875445991,104.11719145852318,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.963184887141091,59.78052847608912,99.36400031606719,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,0.9827754017372201,57.01436455679446,94.76623044755516,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.0027643738540857,54.34048212115608,90.32184593051015,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.0231599078421405,51.75759574159725,86.02871019589548,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.043970272888721,49.26436168013293,81.88458975422924,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.0652039063707168,46.85938027886908,77.88715816894478,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.086869417275429,44.54119849203157,74.03400026499358,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.1089755896910076,42.3083125515918,70.32261655950587,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.131531386367882,40.15917075787327,66.7504279001879,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.1545459523526274,38.09217638587717,63.31478029606076,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.1780286186957432,36.10569069746156,60.01294992414391,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.201988906234844,34.198036048950684,56.84214829475721,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.2264365294547976,32.36749908324564,53.799527557276775,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.2513814004263775,30.61233399505677,50.88218592742977,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.276833632825022,28.930765857488122,48.087173216565375,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.3028035460313359,27.320993997878688,45.41149644279771,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.3293016693149884,25.781195410543965,42.852125503482505,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.3563387461037144,24.30952819387361,40.405998888177194,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.3839257383391397,22.904134999121172,38.0700294110349,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.412073830921203,21.56314647817929,35.841109941512194,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.440794436242974,20.284684717663083,33.71611911231899,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.4700991988177061,19.066866646730958,31.69192698371624,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.3,1.0,1.5,17.907807406251674,29.76540064356539,684.9999735920181,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.04000000000000001,2250.1008718147823,3739.9974446129854,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.040813572341413196,2232.7484927843443,3711.155247338757,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.04164369218169419,2215.4538255175653,3682.4089754745014,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.04249069608552793,2198.216092930868,3653.757337393418,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.043354927463092406,2181.0345238909904,3625.199051358999,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.044236736709291076,2163.908353411433,3596.732845851557,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.045136481345817485,2146.8368228563063,3568.3574599070544,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.046054526166109215,2129.819180151724,3540.071643468459,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.04699124338325009,2112.8546800049353,3511.874157749985,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.04794701278088078,2095.9425841312777,3483.76377561431,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.048922221867178504,2079.082161489193,3455.7392819632164,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.049917266031968895,2062.2726885233774,3427.7994741417397,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.05093254870703324,2045.5134494162712,3399.9431623561795,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.05196848152967626,2028.8037363479777,3372.1691701061222,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.05302548450962092,2012.142849764835,3344.476334630846,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.05410398619929744,1995.5300986567063,3316.8635073702258,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.055204423867596164,1978.9648008431689,3289.3295544404104,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.05632724367715431,1962.4462832687186,3261.8733571245043,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.05747290086524861,1945.9738823071573,3234.4938123784987,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.05864185992836731,1929.546944075225,3207.189833352576,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.059834594810535956,1913.1648247556516,3179.9603499280684,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.061051589095473875,1896.8268909297308,3152.8043092702483,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.06229333620265888,1880.5325199195127,3125.7206763970958,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.06356033958737974,1864.2811001397258,3098.7084347642503,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.06485311294485778,1848.0720314595274,3071.7665868662916,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.06617218041851981,1831.9047255741402,3044.894154854452,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.06751807681250759,1815.7786063865133,3018.0901811709937,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.06889134780850925,1799.693110398995,2991.35372920023,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.07029255018700119,1783.6476871151433,2964.683883936386,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.07172225205298974,1767.6417994516767,2938.0797526683305,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.07318103306634417,1751.674924160599,2911.540465681199,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.0746694846768147,1735.7465522615682,2885.065176975066,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.0761882103638305,1719.8561894844354,2858.6530650004956,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.07773782588117499,1704.0033567219887,2832.303333411081,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.07931895950663795,1688.187590492905,2806.0152118329306,215.99585198237747,0.6016316602183194
HalfDome,0.68,0.31,0.049,13.31,0.0,0.08093225229674476,1672.4084434148076,2779.787956650962,215.99585198237747,0.6016316602183194
