mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e15,3.0,0.003,4.24396920298863e-5,4.243969206490334e-5,8.25101098556047e-10
1.0e15,3.0,0.01,4.0866762776833895e-5,4.086676283298211e-5,1.3739334114859503e-9
1.0e15,3.0,0.03,3.7210188558284876e-5,3.721018894386629e-5,1.0362253721751813e-8
1.0e15,3.0,0.1,2.7074239451550973e-5,2.7074239729745958e-5,1.0275265083237173e-8
1.0e15,3.0,0.3,1.0794433297695587e-5,1.079443386039299e-5,5.2128480199087335e-8
1.0e15,3.0,1.0,5.2429176281894e-7,5.242917601619684e-7,5.067734676345026e-9
1.0e15,3.0,2.0,1.3399552915103437e-8,1.339955209921975e-8,6.08888738318214e-8
1.0e15,3.0,4.0,4.461330485063754e-11,4.461329850163482e-11,1.4231186717950095e-7
1.0e15,5.0,0.003,5.200394583534172e-5,5.200394584748183e-5,2.334459292541169e-10
1.0e15,5.0,0.01,5.0384405006961105e-5,5.03844051309588e-5,2.461033155043424e-9
1.0e15,5.0,0.03,4.665706214262603e-5,4.665706232085117e-5,3.819896177148507e-9
1.0e15,5.0,0.1,3.61010797785545e-5,3.610108077097288e-5,2.7489991616391762e-8
1.0e15,5.0,0.3,1.7097172160392532e-5,1.7097172739016612e-5,3.384326219268985e-8
1.0e15,5.0,1.0,1.3016044606603846e-6,1.3016045289840705e-6,5.249189594103143e-8
1.0e15,5.0,2.0,4.6066490816635014e-8,4.606649046083603e-8,7.72359642908782e-9
1.0e15,5.0,4.0,1.6722408516824995e-10,1.6722406384359536e-10,1.275214307483452e-7
5.011872336272715e15,0.01,0.003,0.00016860559188662075,0.00016914681137589218,0.00320997354367325
5.011872336272715e15,0.01,0.01,0.00015008274399516325,0.0001506139436911508,0.0035393788909181545
5.011872336272715e15,0.01,0.03,0.00010915674410304335,0.0001094383197078364,0.0025795529823355867
5.011872336272715e15,0.01,0.1,3.8461832417632663e-5,4.047885409808712e-5,0.05244216288378811
5.011872336272715e15,0.01,0.3,3.6907322782705322e-6,5.375387484924687e-6,0.4564555431377917
5.011872336272715e15,0.01,1.0,3.40205125269183e-8,1.3204387468021455e-7,2.88130174628429
5.011872336272715e15,0.01,2.0,9.853464040748385e-10,7.90897125622416e-9,7.02658965772555
5.011872336272715e15,0.01,4.0,1.9491301042232895e-11,2.9847634050905524e-10,14.313310274277217
5.011872336272715e15,0.1,0.003,0.00014915552197823916,0.00014915547084050283,3.428484285361577e-7
5.011872336272715e15,0.1,0.01,0.00013334060340821713,0.00013334051235376742,6.828711388573439e-7
5.011872336272715e15,0.1,0.03,9.811930486072334e-5,9.811919805128799e-5,1.0885669797788822e-6
5.011872336272715e15,0.1,0.1,3.555045349253585e-5,3.555041408962243e-5,1.1083659855470884e-6
5.011872336272715e15,0.1,0.3,3.4483644752154287e-6,3.448359949186336e-6,1.312514708140533e-6
5.011872336272715e15,0.1,1.0,2.8166087251560014e-8,2.8165360331618465e-8,2.5808339477850772e-5
