mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
5.011872336272715e15,1.0,0.3,0.008842734491120371,0.008842734497684737,7.423457404343026e-10
5.011872336272715e15,1.0,1.0,0.0051879649941072425,0.005187965067491571,1.4145108639951331e-8
5.011872336272715e15,1.0,2.0,0.002549616566430407,0.0025496165536858153,4.998630731556375e-9
5.011872336272715e15,1.0,4.0,0.0007428623779458789,0.0007428623740224146,5.2815493090108134e-9
5.011872336272715e15,3.0,0.003,0.05765723722361597,0.057657237223900336,4.9320547645947954e-12
5.011872336272715e15,3.0,0.01,0.05716952243154725,0.05716952244905792,3.062938791487113e-10
5.011872336272715e15,3.0,0.03,0.05613303823810585,0.056133038244283125,1.1004708255768492e-10
5.011872336272715e15,3.0,0.1,0.05331157852007287,0.05331157873356894,4.004684805991587e-9
5.011872336272715e15,3.0,0.3,0.046694159307935273,0.046694159411473674,2.2173736180519654e-9
5.011872336272715e15,3.0,1.0,0.029714069424897946,0.029714070146629475,2.4289218636397436e-8
5.011872336272715e15,3.0,2.0,0.015876446354383587,0.01587644647082795,7.334409524162311e-9
5.011872336272715e15,3.0,4.0,0.00500703251922274,0.005007032495403826,4.7570919425865554e-9
5.011872336272715e15,5.0,0.003,0.16537277786544577,0.16537277787766005,7.385914102542301e-11
5.011872336272715e15,5.0,0.01,0.164084018410727,0.1640840184107982,4.338751580235112e-13
5.011872336272715e15,5.0,0.03,0.1613563155679084,0.1613563156649671,6.015179465634901e-10
5.011872336272715e15,5.0,0.1,0.15397976858914053,0.15397976860428544,9.835643410838202e-11
5.011872336272715e15,5.0,0.3,0.13669954012003221,0.13669954090243658,5.723533202939279e-9
5.011872336272715e15,5.0,1.0,0.09105209684488265,0.09105209705039677,2.257104725345016e-9
5.011872336272715e15,5.0,2.0,0.05136162599430804,0.05136162743712932,2.809142518600538e-8
5.011872336272715e15,5.0,4.0,0.017392908852536772,0.01739290881315665,2.2641480912355405e-9
