mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
5.011872336272715e15,3.0,0.01,0.002191224116263419,0.0021912241448736524,1.3056735470584613e-8
5.011872336272715e15,3.0,0.03,0.0014390376801151493,0.001439037686054485,4.127296726608165e-9
5.011872336272715e15,3.0,0.1,0.00031782489941281357,0.0003178249247013705,7.956757630545042e-8
5.011872336272715e15,3.0,0.3,5.164060747023278e-6,5.164060791743055e-6,8.659808425903748e-9
5.011872336272715e15,3.0,1.0,5.282435602103031e-11,5.2824343129969647e-11,2.4403630516367514e-7
5.011872336272715e15,3.0,2.0,5.037775168302216e-16,5.03777461922104e-16,1.0899279101472814e-7
5.011872336272715e15,3.0,4.0,1.1931735170989772e-22,1.1931734937534316e-22,1.956592676766178e-8
5.011872336272715e15,5.0,0.003,0.007395201408949399,0.0073952014278274875,2.552748457063103e-9
5.011872336272715e15,5.0,0.01,0.006489740667995431,0.006489740668106409,1.710054320369636e-11
5.011872336272715e15,5.0,0.03,0.0044798490513567124,0.004479849152040014,2.2474708538666732e-8
5.011872336272715e15,5.0,0.1,0.0011726917992725635,0.001172691802412353,2.67742072956878e-9
5.011872336272715e15,5.0,0.3,2.7679957704685122e-5,2.7679958669060125e-5,3.484019073241029e-8
5.011872336272715e15,5.0,1.0,4.529898996250307e-10,4.529898923083704e-10,1.6151928017293926e-8
5.011872336272715e15,5.0,2.0,3.4932051092690027e-15,3.493203953415559e-15,3.3088622264365597e-7
5.011872336272715e15,5.0,4.0,2.8539429114610356e-22,2.8539427854579314e-22,4.415053422857085e-8
