mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+14,5.000000000000000000e-01,4.000000000000000000e+00,5.617505981030719210e-10,5.617505959835019412e-10,5.617505522927447062e-10,3.773151235897387323e-09,8.154922725989166565e-08
1.000000000000000000e+14,1.000000000000000000e+00,3.000000000000000062e-03,1.321213395078675110e-06,1.321213394722572295e-06,1.321213394884977522e-06,2.695270673314098531e-10,1.466058385801716213e-10
1.000000000000000000e+14,1.000000000000000000e+00,1.000000000000000021e-02,1.266740280657515555e-06,1.266740279255499844e-06,1.266740283319267252e-06,1.106790215033015556e-09,2.101260720976938501e-09
1.000000000000000000e+14,1.000000000000000000e+00,2.999999999999999889e-02,1.139760847406633451e-06,1.139760842923917619e-06,1.139760845715001506e-06,3.933031900160699479e-09,1.484198985934881421e-09
1.000000000000000000e+14,1.000000000000000000e+00,1.000000000000000056e-01,8.025387995038217312e-07,8.025387950185985752e-07,8.025388078064939491e-07,5.588792872934789102e-09,1.034550889400520646e-08
1.000000000000000000e+14,1.000000000000000000e+00,2.999999999999999889e-01,3.203039702639421146e-07,3.203039716079447504e-07,3.203039705316119375e-07,4.196022418412326260e-09,8.356744185533671043e-10
1.000000000000000000e+14,1.000000000000000000e+00,1.000000000000000000e+00,2.973908789300140255e-08,2.973908828894997792e-08,2.973908694404986774e-08,1.331407939453299605e-08,3.190923469897910536e-08
1.000000000000000000e+14,1.000000000000000000e+00,2.000000000000000000e+00,3.324974852062967604e-09,3.324974865927590419e-09,3.324974850615079759e-09,4.169842915402455219e-09,4.354583360566266492e-10
1.000000000000000000e+14,1.000000000000000000e+00,4.000000000000000000e+00,2.221517955433564739e-10,2.221517940491471865e-10,2.221517947088543565e-10,6.726073475959992720e-09,3.756450039915648631e-09
1.000000000000000000e+14,3.000000000000000000e+00,3.000000000000000062e-03,5.005048891905478586e-07,5.005048890580035077e-07,5.005048891784258642e-07,2.648212760192336646e-10,2.421951528219778993e-11
1.000000000000000000e+14,3.000000000000000000e+00,1.000000000000000021e-02,4.827105529667692102e-07,4.827105524028857188e-07,4.827105537986194095e-07,1.168160679299035110e-09,1.723289955180007382e-09
1.000000000000000000e+14,3.000000000000000000e+00,2.999999999999999889e-02,4.414443341685205527e-07,4.414443327484005717e-07,4.414443343765952021e-07,3.216985455800625004e-09,4.713496259967087099e-10
1.000000000000000000e+14,3.000000000000000000e+00,1.000000000000000056e-01,3.278876113855255862e-07,3.278876086030643355e-07,3.278876155428045312e-07,8.486021330078585834e-09,1.267897542511775555e-08
1.000000000000000000e+14,3.000000000000000000e+00,2.999999999999999889e-01,1.450366240507388249e-07,1.450366235176167379e-07,1.450366243616660645e-07,3.675775572808959168e-09,2.143784261221526322e-09
1.000000000000000000e+14,3.000000000000000000e+00,1.000000000000000000e+00,1.376502480627137484e-08,1.376502512434038434e-08,1.376502432491366160e-08,2.310704227959092805e-08,3.496962197591102495e-08
1.000000000000000000e+14,3.000000000000000000e+00,2.000000000000000000e+00,1.217779692481440685e-09,1.217779718564987739e-09,1.217779709598258288e-09,2.141893751250734113e-08,1.405575877910791860e-08
