mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+12,1.000000000000000056e-01,1.000000000000000056e-01,5.565290986927266704e-08,5.565290982032841005e-08,5.565286049350096003e-08,8.794555084179478399e-10,8.872091652456504107e-07
1.000000000000000000e+12,1.000000000000000056e-01,2.999999999999999889e-01,3.658430203324421896e-08,3.658430213726020899e-08,3.658424951637925181e-08,2.843186353018722912e-09,1.435502716917724797e-06
1.000000000000000000e+12,1.000000000000000056e-01,1.000000000000000000e+00,1.363067507064658153e-08,1.363067506904681588e-08,1.363062460292271452e-08,1.173651176245016359e-10,3.702510961933747069e-06
1.000000000000000000e+12,1.000000000000000056e-01,2.000000000000000000e+00,5.881744026706053437e-09,5.881743989077803413e-09,5.881678099469779000e-09,6.397464780150130537e-09,1.120879044980149786e-05
1.000000000000000000e+12,1.000000000000000056e-01,4.000000000000000000e+00,2.188163981799095051e-09,2.188163940417210250e-09,2.188092653019099693e-09,1.891169265633152463e-08,3.259754780204904279e-05
1.000000000000000000e+12,5.000000000000000000e-01,3.000000000000000062e-03,9.795701815335031965e-08,9.795701813927688047e-08,9.795701801589373356e-08,1.436695207246430073e-10,1.403233640395740167e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000021e-02,9.575539295331938796e-08,9.575539291096468334e-08,9.575539282547645377e-08,4.423218458171618295e-10,1.335099031329889385e-09
1.000000000000000000e+12,5.000000000000000000e-01,2.999999999999999889e-02,9.076062277067004831e-08,9.076062262419999934e-08,9.076062249239784786e-08,1.613806088762714808e-09,3.066001452722844078e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000056e-01,7.682301571201998562e-08,7.682301556218815552e-08,7.682301562626880526e-08,1.950350769774900073e-09,1.116217340779712686e-09
1.000000000000000000e+12,5.000000000000000000e-01,2.999999999999999889e-01,5.057478574898475650e-08,5.057478589166788660e-08,5.057478561012889184e-08,2.821230582483735816e-09,2.745555227612328508e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000000e+00,1.782191145645044849e-08,1.782191154456453313e-08,1.782191106583764137e-08,4.944143316976123970e-09,2.191755965608166434e-08
1.000000000000000000e+12,5.000000000000000000e-01,2.000000000000000000e+00,7.009154193255124236e-09,7.009154202799292135e-09,7.009153985700859178e-09,1.361671886357385119e-09,2.961188461103603231e-08
1.000000000000000000e+12,5.000000000000000000e-01,4.000000000000000000e+00,2.263398163780874594e-09,2.263398158673693574e-09,2.263398075277184157e-09,2.256421827162569116e-09,3.910213053348599033e-08
