beta0,P0_lower_all_guards_except_minimum_size,P0_upper
1.558084307103089650e+01,3.391875606342529270e+00,6.000000000000000000e+01
1.558875169233220070e+01,3.397069904559876008e+00,6.000000000000000000e+01
1.559666031363350314e+01,3.402269202773069434e+00,6.000000000000000000e+01
1.560456893493480734e+01,3.407473502958017875e+00,6.000000000000000000e+01
1.561247755623611155e+01,3.412682807090359205e+00,6.000000000000000000e+01
1.562038617753741576e+01,3.417897117145354269e+00,6.000000000000000000e+01
1.562829479883871997e+01,3.423116435097990795e+00,6.000000000000000000e+01
1.563620342014002240e+01,3.428340762922913676e+00,6.000000000000000000e+01
1.564411204144132661e+01,3.433570102594477369e+00,6.000000000000000000e+01
1.565202066274263082e+01,3.438804456086673511e+00,6.000000000000000000e+01
1.565992928404393503e+01,3.444043825373204193e+00,6.000000000000000000e+01
1.566783790534523746e+01,3.449288212427448652e+00,6.000000000000000000e+01
1.567574652664654167e+01,3.454537619222477485e+00,6.000000000000000000e+01
1.568365514794784588e+01,3.459792047731015341e+00,6.000000000000000000e+01
1.569156376924915008e+01,3.465051499925507539e+00,6.000000000000000000e+01
1.569947239055045429e+01,3.470315977778040573e+00,6.000000000000000000e+01
1.570738101185175672e+01,3.475585483260408282e+00,6.000000000000000000e+01
1.571528963315306093e+01,3.480860018344095419e+00,6.000000000000000000e+01
1.572319825445436514e+01,3.486139585000239460e+00,6.000000000000000000e+01
1.573110687575566935e+01,3.491424185199685226e+00,6.000000000000000000e+01
1.573901549705697178e+01,3.496713820912955129e+00,6.000000000000000000e+01
1.574692411835827599e+01,3.502008494110249615e+00,6.000000000000000000e+01
1.575483273965958020e+01,3.507308206761458269e+00,6.000000000000000000e+01
1.576274136096088441e+01,3.512612960836147380e+00,6.000000000000000000e+01
1.577064998226218862e+01,3.517922758303568820e+00,6.000000000000000000e+01
1.577855860356349105e+01,3.523237601132662711e+00,6.000000000000000000e+01
1.578646722486479526e+01,3.528557491292054760e+00,6.000000000000000000e+01
1.579437584616609946e+01,3.533882430750046932e+00,6.000000000000000000e+01
1.580228446746740367e+01,3.539212421474627668e+00,6.000000000000000000e+01
1.581019308876870788e+01,3.544547465433462552e+00,6.000000000000000000e+01
1.581810171007001031e+01,3.549887564593922296e+00,6.000000000000000000e+01
1.582601033137131452e+01,3.555232720923043210e+00,6.000000000000000000e+01
1.583391895267261873e+01,3.560582936387560515e+00,6.000000000000000000e+01
1.584182757397392294e+01,3.565938212953870146e+00,6.000000000000000000e+01
1.584973619527522537e+01,3.571298552588093145e+00,6.000000000000000000e+01
1.585764481657652958e+01,3.576663957255993953e+00,6.000000000000000000e+01
1.586555343787783379e+01,3.582034428923042579e+00,6.000000000000000000e+01
1.587346205917913800e+01,3.587409969554391953e+00,6.000000000000000000e+01
1.588137068048044220e+01,3.592790581114889470e+00,6.000000000000000000e+01
1.588927930178174464e+01,3.598176265569053900e+00,6.000000000000000000e+01
1.589718792308304884e+01,3.603567024881086933e+00,6.000000000000000000e+01
1.590509654438435305e+01,3.608962861014914481e+00,6.000000000000000000e+01
1.591300516568565726e+01,3.614363775934088086e+00,6.000000000000000000e+01
1.592091378698696147e+01,3.619769771601885733e+00,6.000000000000000000e+01
1.592882240828826390e+01,3.625180849981276765e+00,6.000000000000000000e+01
1.593673102958956811e+01,3.630597013034881027e+00,6.000000000000000000e+01
1.594463965089087232e+01,3.636018262725051464e+00,6.000000000000000000e+01
1.595254827219217653e+01,3.641444601013797300e+00,6.000000000000000000e+01
1.596045689349347896e+01,3.646876029862800461e+00,6.000000000000000000e+01
1.596836551479478317e+01,3.652312551233496407e+00,6.000000000000000000e+01
1.597627413609608737e+01,3.657754167086918251e+00,6.000000000000000000e+01
1.598418275739739158e+01,3.663200879383849085e+00,6.000000000000000000e+01
1.599209137869869579e+01,3.668652690084753143e+00,6.000000000000000000e+01
1.600000000000000000e+01,3.674109601149765592e+00,6.000000000000000000e+01
