mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e15,0.1,1.0,9.503995375248095e-8,9.503939053171403e-8,5.926147316759334e-6
1.0e15,0.1,2.0,1.3468107367500626e-9,1.346768710360016e-9,3.1204377051508025e-5
1.0e15,0.1,4.0,6.788353180963017e-12,6.787587434764197e-12,0.00011280294033122473
1.0e15,0.5,0.003,9.486517535932697e-5,9.486517513027563e-5,2.4144933830072546e-9
1.0e15,0.5,0.01,8.939758555068476e-5,8.939758551460578e-5,4.0357894803833005e-10
1.0e15,0.5,0.03,7.654227103099143e-5,7.654227073677747e-5,3.843810270076631e-9
1.0e15,0.5,0.1,4.462170086088081e-5,4.462170142312162e-5,1.2600165355536319e-8
1.0e15,0.5,0.3,1.0008990651666346e-5,1.0008990422214895e-5,2.2924534381907336e-8
1.0e15,0.5,1.0,1.3729949493677226e-7,1.372994758514601e-7,1.3900496997898415e-7
1.0e15,0.5,2.0,1.682528898631731e-9,1.682528560254045e-9,2.0111255527588412e-7
1.0e15,0.5,4.0,4.7001508619305564e-12,4.700150022976763e-12,1.7849507771838802e-7
1.0e15,1.0,0.003,8.071103974000663e-5,8.071103983130955e-5,1.1312319969647433e-9
1.0e15,1.0,0.01,7.680748834880593e-5,7.680748855595607e-5,2.697004397589353e-9
1.0e15,1.0,0.03,6.764034173667124e-5,6.764034270048723e-5,1.4249129653975956e-8
1.0e15,1.0,0.1,4.356853644605212e-5,4.356853724282327e-5,1.8287764858015976e-8
1.0e15,1.0,0.3,1.2451190616346061e-5,1.245119115546204e-5,4.3298347573994533e-8
1.0e15,1.0,1.0,2.6012829246516316e-7,2.601282841777684e-7,3.185887498258211e-8
1.0e15,1.0,2.0,3.44831259822103e-9,3.448312421809393e-9,5.115882961703733e-8
1.0e15,1.0,4.0,6.929634989011117e-12,6.9296343680298065e-12,8.96124127125475e-8
1.0e15,3.0,0.003,8.332372510501297e-5,8.3323725161199e-5,6.743101632622484e-10
1.0e15,3.0,0.01,8.066812251814306e-5,8.066812260803757e-5,1.1143745926034399e-9
1.0e15,3.0,0.03,7.454762528883654e-5,7.454762593321115e-5,8.643797899665628e-9
1.0e15,3.0,0.1,5.7242366257810124e-5,5.724236679810446e-5,9.438714254628167e-9
1.0e15,3.0,0.3,2.647044477736011e-5,2.64704463826685e-5,6.064531232752302e-8
1.0e15,3.0,1.0,1.8437251256307535e-6,1.8437251482261387e-6,1.2255289449925044e-8
1.0e15,3.0,2.0,5.734485523996886e-8,5.7344854156188966e-8,1.889933964882573e-8
1.0e15,3.0,4.0,1.62317164518924e-10,1.6231713506543463e-10,1.8145640645617078e-7
1.0e15,5.0,0.003,9.393443245067691e-5,9.393443246717932e-5,1.756801371044503e-10
1.0e15,5.0,0.01,9.157757426378052e-5,9.157757442909437e-5,1.8051782291195195e-9
1.0e15,5.0,0.03,8.623191685307154e-5,8.62319170988811e-5,2.850563562972752e-9
1.0e15,5.0,0.1,7.090882938643442e-5,7.090883095612462e-5,2.213673844231323e-8
1.0e15,5.0,0.3,4.0156281639166104e-5,4.015628290459851e-5,3.151268890277947e-8
1.0e15,5.0,1.0,5.27325326577386e-6,5.273253813686464e-6,1.0390409421745517e-7
1.0e15,5.0,2.0,3.22902061821534e-7,3.22902063586459e-7,5.465821351080535e-9
1.0e15,5.0,4.0,2.0343221345190827e-9,2.0343220261639758e-9,5.3263495058963883e-8
5.011872336272715e15,0.01,0.003,0.0006744997550588162,0.0006767424950331705,0.0033250419403914044
5.011872336272715e15,0.01,0.01,0.0005977139643343307,0.0005997681191499711,0.0034366853348124504
5.011872336272715e15,0.01,0.03,0.00042729307903955385,0.00042725010424041643,0.00010057452658496224
5.011872336272715e15,0.01,0.1,0.00013577840150473655,0.0001396366372782762,0.028415681218673328
5.011872336272715e15,0.01,0.3,8.231287320211193e-6,1.1314909910676355e-5,0.3746221545314792
5.011872336272715e15,0.01,1.0,1.4576973444906542e-8,6.706744974987429e-8,3.600917330566234
5.011872336272715e15,0.01,2.0,7.788565475753057e-11,1.108465961145777e-9,13.231965624434867
5.011872336272715e15,0.01,4.0,1.8144229329977814e-13,8.298338718391891e-12,44.73541574830855
5.011872336272715e15,0.1,0.003,0.0005878657526169687,0.0005878655429744985,3.566162328771938e-7
5.011872336272715e15,0.1,0.01,0.0005244398529321225,0.0005244394805115415,7.101302064160819e-7
5.011872336272715e15,0.1,0.03,0.0003822211237490339,0.00038222069372622985,1.1250628950687513e-6
5.011872336272715e15,0.1,0.1,0.0001286609935734035,0.0001286608599025026,1.0389388204190553e-6
5.011872336272715e15,0.1,0.3,8.491880485167825e-6,8.491879084105605e-6,1.6498845256673889e-7
5.011872336272715e15,0.1,1.0,1.4774240544971313e-8,1.4774002142386213e-8,1.613636818587061e-5
5.011872336272715e15,0.1,2.0,6.749440851012826e-11,6.748951810088556e-11,7.245650937093284e-5
